"DT_REFER";"CD_CVM";"DENOM_CIA";"COLUNA_DF";"VL_CONTA"
2021;22799;"SINQIA S.A.";"Patrimônio Líquido";782659
2021;25925;"BIONEXO S.A.";"Patrimônio Líquido";239843
2021;19453;"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.";"Patrimônio Líquido";2120309
2021;24740;"COPEL GERAÇÃO E TRANSMISSÃO S.A.";"Patrimônio Líquido";12662223
2021;21237;"ENEVA S.A";"Patrimônio Líquido";9000054
2021;19305;"BIOMM S.A.";"Patrimônio Líquido";111586
2021;20613;"METALFRIO SOLUTIONS S.A.";"Patrimônio Líquido";-183585
2021;26166;"GRUPO FARTURA DE HORTIFRUT S.A.";"Patrimônio Líquido";228292
2021;23221;"SER EDUCACIONAL S.A.";"Patrimônio Líquido";1463077
2021;24392;"HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.";"Patrimônio Líquido";10572141
2021;26301;"UNIGEL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";659507
2021;26387;"INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.";"Patrimônio Líquido";56592
2021;22357;"ALIANSCE SONAE SHOPPING CENTERS S.A.";"Patrimônio Líquido";6746929
2021;25895;"LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";629470
2021;24821;"REDE D'OR SÃO LUIZ S.A.";"Patrimônio Líquido";13583378
2021;19569;"GOL LINHAS AEREAS INTELIGENTES S.A.";"Patrimônio Líquido";-21053678
2021;25410;"SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.";"Patrimônio Líquido";1059678
2021;19909;"BR MALLS PARTICIPACOES S.A.";"Patrimônio Líquido";10771410
2021;19925;"BR PROPERTIES S.A.";"Patrimônio Líquido";7101699
2021;20320;"CEMIG GERACAO E TRANSMISSAO S.A.";"Patrimônio Líquido";7755454
2021;23981;"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.";"Patrimônio Líquido";689001
2021;23531;"CLARO TELECOM PARTICIPAÇÕES S.A.";"Patrimônio Líquido";6531288
2021;20338;"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS";"Patrimônio Líquido";7032288
2021;22810;"ELDORADO BRASIL CELULOSE S.A.";"Patrimônio Líquido";4594967
2021;25003;"SIMPAR S.A.";"Patrimônio Líquido";3516078
2021;23965;"CINESYSTEM S.A.";"Patrimônio Líquido";-28997
2021;23264;"AMBEV S.A.";"Patrimônio Líquido";82643031
2021;24260;"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.";"Patrimônio Líquido";0
2021;20036;"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS";"Patrimônio Líquido";2182601
2021;20087;"EMBRAER S.A.";"Patrimônio Líquido";14887131
2021;26557;"DATORA PARTICIPAÇÕES E SERVIÇOS S.A.";"Patrimônio Líquido";57326
2021;20966;"SPRINGS GLOBAL PARTICIPACOES S.A.";"Patrimônio Líquido";990441
2021;26158;"CONTOUR GLOBAL DO BRASIL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";155477
2021;20982;"MULTIPLAN - EMPREEND IMOBILIARIOS S.A.";"Patrimônio Líquido";6360383
2021;20630;"CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.";"Patrimônio Líquido";100242
2021;80187;"AURA MINERALS INC.";"Patrimônio Líquido";1519428
2021;80020;"GP INVESTMENTS, LTD.";"Patrimônio Líquido";1905841
2021;24473;"JHSF MALLS S.A.";"Patrimônio Líquido";1524023
2021;20257;"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"Patrimônio Líquido";6684756
2021;24902;"MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";987810
2021;20184;"CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO";"Patrimônio Líquido";-77153
2021;20435;"TECNISA S.A.";"Patrimônio Líquido";590249
2021;23230;"RAIZEN ENERGIA S.A.";"Patrimônio Líquido";6824400
2021;20370;"LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.";"Patrimônio Líquido";194950
2021;23175;"IGUA SANEAMENTO S.A.";"Patrimônio Líquido";2881948
2021;26026;"DESKTOP S.A.";"Patrimônio Líquido";881335
2021;26590;"AURA ALMAS MINERAÇÃO S.A.";"Patrimônio Líquido";244386
2021;20605;"JHSF PARTICIPACOES S.A.";"Patrimônio Líquido";4464564
2021;20770;"EZ TEC EMPREEND. E PARTICIPACOES S.A.";"Patrimônio Líquido";4283453
2021;26522;"CERRADINHO BIOENERGIA S.A.";"Patrimônio Líquido";905601
2021;20915;"MRV ENGENHARIA E PARTICIPACOES S.A.";"Patrimônio Líquido";6119506
2021;21490;"ALUPAR INVESTIMENTO S/A";"Patrimônio Líquido";6551237
2021;26603;"GSH CORP PARTICIPAÇÕES S.A.";"Patrimônio Líquido";99048
2021;4669;"GUARARAPES CONFECCOES S.A.";"Patrimônio Líquido";5266785
2021;20540;"CPFL ENERGIAS RENOVÁVEIS S.A.";"Patrimônio Líquido";5728681
2021;21709;"CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES";"Patrimônio Líquido";263642
2021;21636;"RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-655320
2021;21393;"CIA CELG DE PARTICIPACOES - CELGPAR";"Patrimônio Líquido";1586841
2021;24546;"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";63884
2021;21180;"NEXPE PARTICIPAÇÕES S.A";"Patrimônio Líquido";9484
2021;21008;"GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.";"Patrimônio Líquido";-725041
2021;20818;"VIRGO COMPANHIA DE SECURITIZAÇÃO";"Patrimônio Líquido";13007
2021;25224;"2W ENERGIA S.A.";"Patrimônio Líquido";48532
2021;23930;"BRASILIANA PARTICIPAÇÕES S/A";"Patrimônio Líquido";-34365
2021;25100;"CURY CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";591098
2021;21040;"SYN PROP & TECH S.A.";"Patrimônio Líquido";0
2021;21016;"YDUQS PARTICIPACOES S.A.";"Patrimônio Líquido";3241584
2021;21130;"TRISUL S.A.";"Patrimônio Líquido";1221105
2021;23396;"AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";5993713
2021;21903;"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.";"Patrimônio Líquido";2573583
2021;25585;"CSN MINERAÇÃO S.A.";"Patrimônio Líquido";13998289
2021;23493;"DOMMO ENERGIA S.A.";"Patrimônio Líquido";-547447
2021;21520;"MULTINER S/A";"Patrimônio Líquido";-353262
2021;23272;"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES";"Patrimônio Líquido";3311569
2021;25500;"BEMOBI MOBILE TECH S.A.";"Patrimônio Líquido";1029723
2021;25348;"ELFA MEDICAMENTOS S.A.";"Patrimônio Líquido";2017056
2021;22560;"INBRANDS S.A.";"Patrimônio Líquido";301715
2021;21342;"OSX BRASIL S.A.";"Patrimônio Líquido";-5327297
2021;25534;"OCEANPACT SERVIÇOS MARITIMOS S.A.";"Patrimônio Líquido";897985
2021;25798;"KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.";"Patrimônio Líquido";706941
2021;23426;"OMEGA GERAÇÃO S.A.";"Patrimônio Líquido";4188715
2021;25712;"GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.";"Patrimônio Líquido";2195112
2021;25976;"YUNY INCORPORADORA HOLDING S.A.";"Patrimônio Líquido";67645
2021;23248;"ANIMA HOLDING S.A.";"Patrimônio Líquido";2381112
2021;22519;"TECHNOS S.A.";"Patrimônio Líquido";329014
2021;24112;"AZUL S.A.";"Patrimônio Líquido";-18333003
2021;21610;"B3 S.A. - BRASIL, BOLSA, BALCÃO";"Patrimônio Líquido";22407905
2021;25569;"ELETROMIDIA S.A.";"Patrimônio Líquido";767511
2021;26514;"ASA BRANCA HOLDING S.A.";"Patrimônio Líquido";103718
2021;26271;"ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.";"Patrimônio Líquido";16513
2021;24279;"INTER CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";77468
2021;25852;"W2W E-COMMERCE DE VINHOS S.A.";"Patrimônio Líquido";73334
2021;25399;"NEOGRID PARTICIPAÇÕES S.A.";"Patrimônio Líquido";467883
2021;22691;"CIA LOCAÇÃO DAS AMÉRICAS";"Patrimônio Líquido";4925405
2021;25011;"GRUPO DE MODA SOMA S.A.";"Patrimônio Líquido";7146154
2021;26140;"GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO";"Patrimônio Líquido";3320016
2021;25437;"URBA DESENVOLVIMENTO URBANO S.A.";"Patrimônio Líquido";230509
2021;22187;"PETRO RIO S.A.";"Patrimônio Líquido";6620249
2021;25860;"BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";767206
2021;23310;"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.";"Patrimônio Líquido";375292
2021;24350;"FLEX GESTÃO DE RELACIONAMENTOS S.A.";"Patrimônio Líquido";-15818
2021;23604;"YOU INC INCORPORADORA E PARTICIPAÇÃO S.A";"Patrimônio Líquido";71695
2021;25550;"ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.";"Patrimônio Líquido";355648
2021;22365;"ENAUTA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";4165912
2021;22217;"ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";296290
2021;25135;"BOA VISTA SERVIÇOS S.A.";"Patrimônio Líquido";2026432
2021;22497;"QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";1266419
2021;21067;"MOURA DUBEUX ENGENHARIA S/A";"Patrimônio Líquido";1074616
2021;25291;"3R PETROLEUM ÓLEO E GÁS S.A.";"Patrimônio Líquido";4107890
2021;26123;"ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.";"Patrimônio Líquido";1854009
2021;25046;"D1000 VAREJO FARMA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";838138
2021;25119;"MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.";"Patrimônio Líquido";1155000
2021;25682;"CM HOSPITALAR S.A";"Patrimônio Líquido";2151017
2021;25283;"AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.";"Patrimônio Líquido";999592
2021;24961;"AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.";"Patrimônio Líquido";1177228
2021;22675;"HIDROVIAS DO BRASIL S.A.";"Patrimônio Líquido";1247654
2021;24694;"GRUPO SBF S.A.";"Patrimônio Líquido";2223990
2021;25879;"KORA SAÚDE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1250662
2021;22586;"MLOG S.A.";"Patrimônio Líquido";823391
2021;24996;"RIVA INCORPORADORA S.A";"Patrimônio Líquido";322662
2021;24317;"ZAMP SA";"Patrimônio Líquido";1572720
2021;23957;"SUGOI S.A.";"Patrimônio Líquido";49520
2021;26379;"MADERO INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";438469
2021;25232;"MÉLIUZ S.A.";"Patrimônio Líquido";678908
2021;25321;"GRANBIO INVESTIMENTOS S.A.";"Patrimônio Líquido";578962
2021;25402;"HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.";"Patrimônio Líquido";1893431
2021;12696;"SANSUY S.A. INDUSTRIA DE PLASTICOS";"Patrimônio Líquido";-1477478
2021;23620;"CBO HOLDING S.A.";"Patrimônio Líquido";1696888
2021;21156;"J. MACEDO S.A.";"Patrimônio Líquido";577002
2021;4863;"CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA";"Patrimônio Líquido";-777
2021;3069;"CIA FERRO LIGAS DA BAHIA - FERBASA";"Patrimônio Líquido";2369219
2021;3115;"CIA SEGUROS ALIANCA DA BAHIA";"Patrimônio Líquido";173654
2021;22845;"BIOSEV S.A.";"Patrimônio Líquido";-853187
2021;25542;"LOJAS LE BISCUIT S.A.";"Patrimônio Líquido";160431
2021;8745;"METANOR SA METANOL DO NE";"Patrimônio Líquido";84602
2021;13986;"SUZANO S.A.";"Patrimônio Líquido";15075467
2021;22349;"AREZZO INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";1590580
2021;21350;"DIRECIONAL ENGENHARIA S.A.";"Patrimônio Líquido";1299877
2021;19739;"LOCALIZA RENT A CAR S.A.";"Patrimônio Líquido";7617090
2021;25690;"HOSPITAL MATER DEI S.A.";"Patrimônio Líquido";1639726
2021;25275;"ALPHAVILLE S.A.";"Patrimônio Líquido";13115
2021;25259;"ENJOEI S.A.";"Patrimônio Líquido";424561
2021;2453;"CIA ENERGETICA DE MINAS GERAIS - CEMIG";"Patrimônio Líquido";19456411
2021;5983;"FIACAO TEC SAO JOSE S.A.";"Patrimônio Líquido";-161862
2021;3891;"FINANCEIRA ALFA S.A.- CRED FINANC E INVS";"Patrimônio Líquido";0
2021;1325;"BCO MERCANTIL DO BRASIL S.A.";"Patrimônio Líquido";1167818
2021;4707;"CONSORCIO ALFA DE ADMINISTRACAO S.A.";"Patrimônio Líquido";1249658
2021;3077;"CIA FIACAO TECIDOS CEDRO CACHOEIRA";"Patrimônio Líquido";132680
2021;19445;"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG";"Patrimônio Líquido";6759958
2021;23574;"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.";"Patrimônio Líquido";1126686
2021;23159;"BB SEGURIDADE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";7281416
2021;26336;"FULWOOD S.A.";"Patrimônio Líquido";147784
2021;25836;"DOTZ S.A.";"Patrimônio Líquido";-77777
2021;25089;"PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1759256
2021;25933;"HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.";"Patrimônio Líquido";27639
2021;23868;"CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL";"Patrimônio Líquido";236914
2021;24236;"PRINER SERVIÇOS INDUSTRIAIS S.A.";"Patrimônio Líquido";229080
2021;26565;"HOLDING DO ARAGUAIA S.A.";"Patrimônio Líquido";599221
2021;24775;"BCBF PARTICIPAÇÕES S.A.";"Patrimônio Líquido";6978782
2021;24090;"INSTITUTO HERMES PARDINI S.A.";"Patrimônio Líquido";871671
2021;25909;"EMCCAMP RESIDENCIAL S.A.";"Patrimônio Líquido";435750
2021;3395;"CIA INDUSTRIAL CATAGUASES";"Patrimônio Líquido";148322
2021;26085;"BRISANET PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1342092
2021;25330;"ALLIED TECNOLOGIA S.A.";"Patrimônio Líquido";1511717
2021;23507;"OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.";"Patrimônio Líquido";641445
2021;26417;"OLIVEIRA TRUST S.A.";"Patrimônio Líquido";66586
2021;25658;"AGROGALAXY PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1458744
2021;4081;"CIA TECIDOS SANTANENSE";"Patrimônio Líquido";304984
2021;23825;"MOVIDA PARTICIPACOES SA";"Patrimônio Líquido";3284472
2021;25127;"COMPASS GÁS E ENERGIA S.A.";"Patrimônio Líquido";6344647
2021;23795;"CAIXA SEGURIDADE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";10558769
2021;3158;"CIA TECIDOS NORTE DE MINAS COTEMINAS";"Patrimônio Líquido";768566
2021;26794;"SELF IT ACADEMIAS HOLDING S.A.";"Patrimônio Líquido";83350
2021;25305;"PATRIMAR ENGENHARIA S.A.";"Patrimônio Líquido";344409
2021;24716;"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.";"Patrimônio Líquido";2640186
2021;25194;"TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";347837
2021;26689;"HOLDING VERZANI E SANDRINI S.A.";"Patrimônio Líquido";144736
2021;25070;"PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.";"Patrimônio Líquido";317238
2021;24830;"BRK AMBIENTAL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";3370225
2021;80209;"NU HOLDINGS LTD.";"Patrimônio Líquido";796039
2021;24120;"ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A";"Patrimônio Líquido";2137991
2021;26204;"BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";31072
2021;25186;"GRUPO MATEUS S.A.";"Patrimônio Líquido";6403187
2021;25771;"HOSPITAL CARE CALEDONIA S.A.";"Patrimônio Líquido";596094
2021;26280;"COMERC PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1134843
2021;26077;"TC TRADERS CLUB S.A.";"Patrimônio Líquido";613211
2021;25062;"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.";"Patrimônio Líquido";1178133
2021;25445;"MPM CORPÓREOS S.A.";"Patrimônio Líquido";716347
2021;22012;"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.";"Patrimônio Líquido";1090730
2021;1155;"BANESTES S.A. - BCO EST ESPIRITO SANTO";"Patrimônio Líquido";0
2021;20958;"BCO ABC BRASIL S.A.";"Patrimônio Líquido";-4500
2021;24589;"ENERGISA TRANSMISSÃO DE ENERGIA S/A";"Patrimônio Líquido";687215
2021;26620;"AUREN ENERGIA S.A.";"Patrimônio Líquido";4457403
2021;13781;"SAO CARLOS EMPREEND E PARTICIPACOES S.A.";"Patrimônio Líquido";1562354
2021;21121;"SUL AMERICA S.A.";"Patrimônio Líquido";8135844
2021;25844;"TEGRA INCORPORADORA S.A.";"Patrimônio Líquido";2390616
2021;13366;"HAGA S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";-61906417
2021;25755;"BANCO MODAL S.A.";"Patrimônio Líquido";1273612
2021;24597;"CELEO REDES TRANSMISSÃO DE ENERGIA S.A.";"Patrimônio Líquido";283627
2021;25461;"MOBLY S.A.";"Patrimônio Líquido";640822
2021;25810;"ATHENA SAÚDE BRASIL SA";"Patrimônio Líquido";1756156
2021;26409;"VERO S.A.";"Patrimônio Líquido";765427
2021;21202;"VIX LOGÍSTICA S/A";"Patrimônio Líquido";804830
2021;24783;"NATURA &CO HOLDING S.A.";"Patrimônio Líquido";28545570
2021;9512;"PETROLEO BRASILEIRO S.A. PETROBRAS";"Patrimônio Líquido";387329000
2021;7811;"JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-558856
2021;6505;"VIA S.A.";"Patrimônio Líquido";5637000
2021;4030;"CIA SIDERURGICA NACIONAL";"Patrimônio Líquido";20314998
2021;8893;"MONTEIRO ARANHA S.A.";"Patrimônio Líquido";923210
2021;11207;"TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-578
2021;20028;"VALID SOLUÇÕES S.A.";"Patrimônio Líquido";1258804
2021;26247;"WILSON SONS HOLDINGS BRASIL S.A.";"Patrimônio Líquido";2351486
2021;6700;"HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-481518
2021;11070;"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.";"Patrimônio Líquido";541979
2021;18465;"ULTRAPAR PARTICIPACOES S.A.";"Patrimônio Líquido";10066921
2021;24180;"IRB - BRASIL RESSEGUROS S.A.";"Patrimônio Líquido";3634360
2021;10880;"SONDOTECNICA ENGENHARIA SOLOS S.A.";"Patrimônio Líquido";65803
2021;9989;"REFINARIA DE PETROLEOS MANGUINHOS S.A.";"Patrimônio Líquido";-3554154
2021;25917;"RAÍZEN S.A.";"Patrimônio Líquido";5326327
2021;11231;"TEKNO S.A. - INDUSTRIA E COMERCIO";"Patrimônio Líquido";237598
2021;4170;"VALE S.A.";"Patrimônio Líquido";192403000
2021;3980;"GERDAU S.A.";"Patrimônio Líquido";42604282
2021;24805;"VIVARA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1392731364
2021;11592;"UNIPAR CARBOCLORO S.A.";"Patrimônio Líquido";2288743
2021;24295;"VIBRA ENERGIA S/A";"Patrimônio Líquido";12308000
2021;25739;"CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.";"Patrimônio Líquido";821815
2021;25380;"EZ INC INCORPORAÇÕES COMERCIAIS S.A.";"Patrimônio Líquido";906896
2021;23302;"QUALITY SOFTWARE S.A.";"Patrimônio Líquido";58506511
2021;23817;"BRQ SOLUCOES EM INFORMATICA S.A.";"Patrimônio Líquido";117074
2021;25640;"AES BRASIL ENERGIA S.A.";"Patrimônio Líquido";3223075
2021;26328;"MONTE RODOVIAS S.A.";"Patrimônio Líquido";527108
2021;26328;"MONTE RODOVIAS S.A.";"Patrimônio Líquido";551899
2021;26298;"RIO ENERGY PARTICIPAÇÕES S.A.";"Patrimônio Líquido";909246
2021;25747;"INFRACOMMERCE CXAAS S.A.";"Patrimônio Líquido";1286049
2021;26832;"ANEMUS WIND HOLDING S.A.";"Patrimônio Líquido";250653
2021;26530;"CENCOSUD BRASIL COMERCIAL S.A.";"Patrimônio Líquido";2660468
2021;25674;"HMOBI PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1909986
2021;26000;"TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.";"Patrimônio Líquido";696064
2021;26352;"RODOVIAS DO BRASIL HOLDING S.A.";"Patrimônio Líquido";97432
2021;4820;"BRASKEM S.A.";"Patrimônio Líquido";7865819
2021;20710;"LOG-IN LOGISTICA INTERMODAL S.A.";"Patrimônio Líquido";455181
2021;23590;"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.";"Patrimônio Líquido";313684
2021;15458;"EMBPAR PARTICIPAÇÕES S/A";"Patrimônio Líquido";90069
2021;26441;"OMEGA ENERGIA S.A.";"Patrimônio Líquido";4306249
2021;57886;"INTER & CO, INC.";"Patrimônio Líquido";2656125
2021;24058;"CENTRO DE IMAGEM DIAGNOSTICOS S.A.";"Patrimônio Líquido";1175292
2021;6815;"IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL";"Patrimônio Líquido";-1042721
2021;20524;"EVEN CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";1820806
2021;26506;"LUPO S.A.";"Patrimônio Líquido";932255
2021;24848;"C&A MODAS S.A.";"Patrimônio Líquido";2995006
2021;25763;"VITTIA FERTILIZANTES E BIOLÓGICOS S.A.";"Patrimônio Líquido";480364
2021;20346;"PROFARMA DISTRIB PROD FARMACEUTICOS S.A.";"Patrimônio Líquido";1086070
2021;701;"BAHEMA EDUCAÇÃO S.A.";"Patrimônio Líquido";139455
2021;14826;"CIA BRASILEIRA DE DISTRIBUICAO";"Patrimônio Líquido";13649000
2021;22470;"MAGAZINE LUIZA S.A.";"Patrimônio Líquido";11261231
2021;20877;"HELBOR EMPREENDIMENTOS S.A.";"Patrimônio Líquido";1333222
2021;21440;"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.";"Patrimônio Líquido";-527724
2021;12190;"BOMBRIL S.A.";"Patrimônio Líquido";-178255
2021;19836;"COSAN S.A.";"Patrimônio Líquido";14740937
2021;11762;"VULCABRAS S.A.";"Patrimônio Líquido";1356221
2021;21334;"NUTRIPLANT INDUSTRIA E COMERCIO S.A.";"Patrimônio Líquido";22954
2021;20494;"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A";"Patrimônio Líquido";3399512
2021;20516;"SAO MARTINHO S.A.";"Patrimônio Líquido";3986589
2021;13471;"PLASCAR PARTICIPACOES INDUSTRIAIS S.A.";"Patrimônio Líquido";-311446
2021;22020;"JSL S.A.";"Patrimônio Líquido";1329851
2021;19992;"TOTVS S.A.";"Patrimônio Líquido";4232929
2021;5770;"EUCATEX S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";1888092
2021;7510;"ROMI S.A.";"Patrimônio Líquido";963288
2021;20125;"ODONTOPREV S.A.";"Patrimônio Líquido";1115080
2021;24627;"BLAU FARMACÊUTICA S.A.";"Patrimônio Líquido";1636289
2021;14346;"WHIRLPOOL S.A.";"Patrimônio Líquido";2106990
2021;21199;"BCO PAN S.A.";"Patrimônio Líquido";5973631
2021;25208;"TRACK & FIELD CO S.A.";"Patrimônio Líquido";267807
2021;26034;"MULTILASER INDUSTRIAL S.A.";"Patrimônio Líquido";4008678
2021;25801;"RODOBENS SA";"Patrimônio Líquido";643425
2021;9393;"PARANAPANEMA S.A.";"Patrimônio Líquido";-954026
2021;8575;"MAHLE-METAL LEVE S.A.";"Patrimônio Líquido";1714805
2021;10472;"SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-498877
2021;24953;"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.";"Patrimônio Líquido";555368
2021;8672;"IGUATEMI S.A.";"Patrimônio Líquido";3429378
2021;9067;"SUZANO HOLDING S.A.";"Patrimônio Líquido";4163016
2021;3654;"CIA MELHORAMENTOS DE SAO PAULO";"Patrimônio Líquido";823504
2021;906;"BCO BRADESCO S.A.";"Patrimônio Líquido";-1005569
2021;1384;"BCO ALFA DE INVESTIMENTO S.A.";"Patrimônio Líquido";0
2021;21881;"FLEURY S.A.";"Patrimônio Líquido";1850823
2021;1520;"BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-176406
2021;19348;"ITAU UNIBANCO HOLDING S.A.";"Patrimônio Líquido";152864000
2021;14320;"USINAS SID DE MINAS GERAIS S.A.-USIMINAS";"Patrimônio Líquido";21749335
2021;2577;"CESP - CIA ENERGETICA DE SAO PAULO";"Patrimônio Líquido";7583562
2021;4723;"CONSTRUTORA ADOLPHO LINDENBERG S.A.";"Patrimônio Líquido";9161
2021;8397;"MANGELS INDUSTRIAL S.A.";"Patrimônio Líquido";-251234
2021;16306;"ROSSI RESIDENCIAL S.A.";"Patrimônio Líquido";-724294
2021;10456;"ALPARGATAS S.A.";"Patrimônio Líquido";3395645
2021;4448;"COBRASMA S.A.";"Patrimônio Líquido";-17200177
2021;8427;"MANUFATURA DE BRINQUEDOS ESTRELA S.A.";"Patrimônio Líquido";-498547
2021;2100;"CAMBUCI S.A.";"Patrimônio Líquido";125424
2021;5762;"ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";563245
2021;11932;"IOCHPE MAXION S.A.";"Patrimônio Líquido";4041744
2021;12823;"SIDERURGICA J. L. ALIPERTI S.A.";"Patrimônio Líquido";232518
2021;24600;"BANCO BMG S/A";"Patrimônio Líquido";3800783
2021;22055;"MARISA LOJAS S.A.";"Patrimônio Líquido";999524
2021;26700;"EUROFARMA LABORATÓRIOS S.A.";"Patrimônio Líquido";3318236
